,0
944,Anddd here we goooooo... 👏🏼👏🏼👏🏼👏🏼 #ISRO https://t.co/IL2DCYdtvE
945,RT @foxstarhindi: .@Varun_dvn sets the floor on fire on @ZeeTV Ganpati Special at 5.30 pm on Sept 2! #SunoGanpatiBappaMorya #Judwaa2 @Asli_…
946,RT @NGEMovies: The #ChaltiHaiKya9Se12 masti crosses #20Million! Thank you! #Judwaa2 https://t.co/go2pnb1RN5 @Varun_dvn @Asli_Jacqueline @ta…
947,Jab photo hi kaafi hai 😉😇 #Pink #throwbackthursday #thelegend #oneandonly #twoiscompany #ayearago @SrBachchan sir https://t.co/xpSmMjEcol
948,"RT @LakmeFashionWk: Presenting @divyareddylabel and Jayanti Reddy for #LakmeFashionWeek Winter/ Ferstive 2017

@Advani_Kiara @taapsee https…"
949,Raja &amp; Bappa's adorable kahani! #SunoGanpatiBappaMorya song out now! https://t.co/sspj83s2mt #Judwaa2… https://t.co/JFibMdJSlx
950,An adorable bond of Bappa &amp; Raja! #SunoGanpatiBappaMorya out in 1 hr. #Judwaa2 @Asli_Jacqueline @varun_dvn @TSeries… https://t.co/CvZHLSm5RM
951,RT @foxstarhindi: Bappa aur Raja ki jodi aarahi hai kal! #SunoGanpatiBappaMorya song out tom at 10 am @Varun_dvn @Asli_Jacqueline @taapsee…
952,One of that kind of a day.... #SitBackRelax #Music #View #MyGadget #MacBookPro https://t.co/XHYFBHZQgH
953,Stay safe people and stay indoors! BMC EMERGENCY NUMBER 1916 #MumbaiRains
954,She believed she could. So she did. Who said sport is only for men? Let's celebrate our women heroes on… https://t.co/iDBYs8nHeF
955,Raja &amp; Bappa's kahani in #SunoGanpatiBappaMorya song! Out tomorrow. #Judwaa2  @Asli_Jacqueline @varun_dvn @TSeries https://t.co/OSZ6UTXakv
956,https://t.co/ZSMB2vEXSQ
957,An unbreakable jodi of Raja &amp; Bappa! #SunoGanpatiBappaMorya out soon. #Judwaa2 @Asli_Jacqueline @varun_dvn @TSeries… https://t.co/CdE9yB56f7
958,It's sad that websites like these create sensationalism out of the best of things. Try to see good in people n thin… https://t.co/JNLx8Eagyd
959,Let's #ChaltiHaiKya9Se12 today at 6 pm for radio launch.💓 Tune into @RadioMirchi. @varun_dvn @Asli_Jacqueline… https://t.co/s3q4jDY1Yl
960,Channelising my inner stunt girl at 50 year celebration of stunts association of South India #stuntwoman… https://t.co/AOZLGYp2QW
961,https://t.co/iZsm5uU0YQ
962,"Just in case you are yet to witness the laugh riot 
https://t.co/Qr8FIcYdzx"
963,"RT @foxstarhindi: In 1 day, #ChaltiHaiKya9Se12 is No.1 on iTunes! Thank you everyone! #TanTanaTan #Judwaa2 @Varun_dvn @Asli_Jacqueline @taa…"
964,RT @Varun_dvn: #Judwaa2 trailer hits 25 million views ⚡️⚡️⚡️⚡️⚡️https://t.co/TgW4Bx424o. Sept 29 th Humari release hain. See u in the theat…
965,"RT @HydTimes: .@taapsee starrer #AnandoBrahma makes a killing at the box-office

https://t.co/yS0Lhf5jMS https://t.co/iMyl3UNcfZ"
966,RT @foxstarhindi: Thank you for all the love to the new #TanTanaTan music! #ChaltiHaiKya9Se12 https://t.co/VKgNizCb9a @Varun_dvn @Asli_Jacq…
967,And that's my certificate from #IIT #Techfest #yay 💁🏽 https://t.co/eoT7K0dEXo
968,Come on girls 💪🏼 let's make it an All Indian affair tomorrow @NSaina @Pvsindhu1 🏸 🇮🇳 #BWFWorldChampionship2017
969,Happiness is when #ChaltiHaiKya9se12 does well! #Judwaa2 #songlaunch https://t.co/xLHqwGRIPv
970,@OyeManjot Thankq Manjot :)
971,#ChaltiHaiKya9Se12 is here. Hope you like it.. @Varun_dvn @Asli_Jacqueline #SajidNadiadwala #DavidDhawan… https://t.co/kDqUY3jWMz
972,"Tan tana tan is gonna rock your Friday, #ChaltiHaiKya9se12, in 1 hour! @Asli_jacqueline @Varun_dvn @foxstarhindi… https://t.co/577Vgbzzhn"
973,"Ek baar se dil nahi bharta, mud ke dekho humein dobara! Flying high with tan tana tan tan tan tara #Judwaa2… https://t.co/DjBKsICUiv"
974,"I loved the original! I love the new one!
#ChaltiHaiKya9Se12 out tom! https://t.co/nm7LGnujUv @Varun_dvn… https://t.co/RZowC0Vy4C"
975,From the 'common man' to 'common woman' this is evolution! #RKLaxman #commonman #commonwoman #Blessed https://t.co/bCqgcuopco
976,RT @RadioMirchi: 2 gorgeous actresses! There ought to be some ego clash. @Varun_dvn lets out the secrets. @Asli_Jacqueline @taapsee https:/…
977,Is tabdeeli ko salaam #TripleTalaqVerdict
978,@Bhushanadhau1 No. My stylists favourite colour @DevsB
979,On the cover of #Savvy this month! #covergirl #onstands https://t.co/SlAYDOi7w9
980,"#Repost @DevsB (get_repost)
・・・
08.20.17 #TaapseePannu in @ShrutiSancheti1 ❤️ #DevkiBStyles https://t.co/UVYHHzZQt4"
981,"#Repost @DevsB (get_repost)
・・・
08.19.17 #TaapseePannu in @kerkes_fashion for #AnandoBrahma… https://t.co/5kAwH3JWcC"
982,@RIAZtheboss Thankq 🙏🏼
983,I love you guys! Thank you! #Judwaa2 is sure to surprise you! https://t.co/lImwsoZHBX @Varun_dvn @Asli_Jacqueline… https://t.co/KfuQ5gsa7J
984,Taiyaar ho jao dugna panga ke liye! #LePanga #VivoProKabaddi @ProKabaddi @Asli_Jacqueline @Varun_dvn @foxstarhindi… https://t.co/7x6099YZJN
985,With the 100 judwaas yesterday! What an experience! #Judwaa2 #100judwaas #doubletrouble #copypaste https://t.co/vThGg5yqQx
986,"Emoticon to celebrate brotherhood is here! Thank you @twitterIndia for this
#Judwaa2 @Asli_Jacqueline @varun_dvn @foxstarhindi @NGEMovies"
987,@alifazal9 Have u conquered the LA LA Land as yet or no??
988,RT @Monami_tzznim: Hotness level of this single photo is damn high!! 🔥🔥🤓😉👬❤ @Asli_Jacqueline @Varun_dvn @taapsee https://t.co/txuupQ5Ws0
989,@OYERJALOK Thank Alok 😁🙏🏼
990,You know you have done something right when you get awarded the #mostpowerfulwomanoftheyear. Thank you #Savvy!… https://t.co/sxr6QPqLvT
991,@Ariaa2000 @bluejerseywali @TaapseeUKFans Awww Thankq 🙏🏼😘
992,Sleeping with some beautiful memories in my heart and mind. Thankq for a stupendous response to #AnandoBrahma and a warm welcome to #judwaa2
993,Let's celebrate brotherhood GLOBALLY!✌ #Judwaa2 @twitterindia @Asli_Jacqueline @varun_dvn @foxstarhindi @NGEMovies https://t.co/aFgkHMAyXb
994,@igippygrewal @Varun_dvn @Asli_Jacqueline Thankq so much 🙏🏼
995,Tune in to @starindia network channels to watch the #Judwaa2Trailer at 7:59pm! @Varun_dvn @Asli_Jacqueline @foxstarhindi @NGEMovies
996,"RT @Viu_IN: To know the story behind @LakshmiManchu and @taapsee friendship, watch episode 9 of #No1Yaari out now- https://t.co/JuNtLAzZEg…"
997,@sethu1215 Time to change some norms I say :)
998,@ShashankKhaitan @Varun_dvn @Asli_Jacqueline Thankq 🙏🏼 and thanks for coming 😁
999,Judwaas are here to entertain! #Judwaa2Trailer @hotstartweets https://t.co/eJJeXmQDen @Varun_dvn @Asli_Jacqueline @foxstarhindi @NGEMovies
1000,Judwaa Masti! #Judwaa2Trailer https://t.co/lImwsoZHBX @Varun_dvn @Asli_Jacqueline @foxstarhindi @NGEMovies… https://t.co/s4xyWFhfT8
1001,Live trailer launch #Judwaa2Trailer https://t.co/4gB78ZlVF7
1002,Getting ready for the trailer launch of #Judwaa2. Stay tuned in guys! https://t.co/Wd5IogpM25
1003,Are u readyyyyyyyyyy???!!!! #judwaa2 #Judwaa2Trailer
1004,It'll be mad fun! See it LIVE #Judwaa2Trailer launch event. 1 hr to go! @Varun_dvn @Asli_Jacqueline &amp; me! @foxstarhindi @NGEMovies #Judwaa2
1005,Fun doubles this Dussehra! #Judwaa2 @Varun_dvn @Asli_Jacqueline @foxstarhindi @NGEMovies #DavidDhawan… https://t.co/M3dOAO6tSH
1006,Dussehra entertainer #Judwaa2 trailer tomorrow at 1 pm!💃@Varun_dvn  @Asli_Jacqueline @foxstarhindi @NGEMovies… https://t.co/Slyam8yI5u
1007,Showstopping at @lakmefashionwk for @divyareddylabel in a stunning red ensemble. #lfw2017 #showstopper #fashionweek… https://t.co/ogieciLm7i
1008,RT @FeminaIndia: .@taapsee closes for Divya Reddy on Day 5 at #lakmefashionweek winter/festive 2017. https://t.co/CHIwAl1S2M
1009,My 'aww' moment at the post show conference! Fun walking for @divyareddylabel @LakmeFashionWk https://t.co/awEErkROC7
1010,Ready to take on the ramp #lfw2017 #showstopper https://t.co/FO0q2sNYKU
1011,@showtimeraja Thankq 🙏🏼
1012,Be a part of the #Judwaa2Trailer launch event! Watch it LIVE with @Varun_dvn @Asli_Jacqueline &amp; me tom at 1pm!… https://t.co/Wk1W6GDDg7
1013,"@MahiVraghav It's the team work 💪🏼
Here's to many wonderful beginnings 🍻"
1014,@isudheerbabu @devireddyshashi @Vijay70mm Thank you so much 🙏🏼
1015,@Shibasishsarkar Thankq so much :)
1016,Wohooooo 💃🏻 #AnandoBrahma https://t.co/wmXWyoCz93
1017,I second that ✋🏼 https://t.co/NB6Of6YLDX
1018,"#Repost @DevsB (get_repost)
・・・
08.19.17 #TaapseePannu in shivaniawastyofficial top and… https://t.co/wsSrpI6xHI"
1019,"#Repost @DevsB (get_repost)
・・・
#TaapseePannu in @myglobaldesi https://t.co/pLKNYdRkcs"
1020,"#Repost @DevsB (get_repost)
・・・
#TaspseePannu in @FancyPantsIndia for #AnandoBrahma https://t.co/yB71iNE3Sw"
1021,"#Repost @DevsB (get_repost)
・・・
#TaapseePannu in @ShrutiSancheti1 (@rizwanssk ) for promotions… https://t.co/eEApjTtG1j"
1022,RT @PaytmTickets: Share a hearty laugh with @taapsee starrer #AnandoBrahma! Get 50% Cashback* on your 1st ticket booking. https://t.co/HJtA…
1023,RT @NirvanaCinemas: Today housefull shows for #AnandoBrahma @usa 🇺🇸 .Thanks to @MahiVraghav for this SuperHit movie.@taapsee @vennelakishor…
1024,RT @switchtohealth: The actress is well known in the business for her fitness regime. @taapsee https://t.co/JLRfzrCv83
1025,For everyone is US😁 https://t.co/1o2N3PBhm4
1026,@hemantmadhukar Thankq so much :)
1027,"#WonderWoman is my favourite!
Thank you @outlook_splurge @avigowariker @KNMAIndia https://t.co/NjNjehUcCD"
1028,Dugna mazaa this Dussehra!#Judwaa2 #TrailerAug21. @Asli_Jacqueline @Varun_dvn @NGEMovies @foxstarhindi… https://t.co/Nc5lKDS7pJ
1029,@iamSushanthA Thankq for coming 🤗
1030,@AdiviSesh @70mmEntertains @vennelakishore @MahiVraghav Thankq for coming!
1031,As usual you put me in words really well @crhemanth https://t.co/9E5rReiVg4
1032,"#Repost @DevsB (get_repost)
・・・
#TaapseePannu in @NiveditaSaboo for #BigBossTelegu today.… https://t.co/V2VVpfqu1h"
1033,"See u in theatres 😘
#AnandoBrahma https://t.co/7Cp5QS3j6L"
1034,"RT @OurCinemas: Checkout the theatres list Of #AnandoBrahma in Vizag,EG,Nizam..
#AnandoBrahma Releasing tomorrow.
@vennelakishore @Actorysr…"
1035,"RT @radiocityindia: This is #SuperFun @taapsee #Live on #RadioCityHyderabad
#TuneIn #AnandoBrahma promtions 
#RadioCityHyderabad https://t.…"
1036,@konavenkat99 @Actorysr @vennelakishore Thankq for the support sir
1037,N that's my debut in the #BigBossHouse https://t.co/5TsUdbP6k2
1038,@crhemanth Thankq Hemanth :)
1039,It's gonna be insane fun! Laugh riot! Waiting for this one @RanaDaggubati @LakshmiManchu  https://t.co/CpBbavTQRC
1040,#AnandoBrahma https://t.co/8SUaSwaJJo
1041,"#Repost @DevsB (get_repost)
・・・
#TaapseePannu in @poonamdubey_ for #AnandoBrahma ❣️ #DevkiBStyles https://t.co/poWYSPv5Xv"
1042,Dussehra Dhamaal #Judwaa2. #MotionPoster #TrailerAug21 @Asli_Jacqueline @Varun_Dvn #SajidNadiadwala #DavidDhawan… https://t.co/laFDZQJAYj
1043,Mazaa doubles this Dussehra! #Judwaa2  #TrailerAug21 @Asli_Jacqueline @Varun_Dvn #SajidNadiadwala #DavidDhawan… https://t.co/jE6YxYydL0
1044,"#Repost @DevsB (get_repost)
・・・
08.15.17 #TaapseePannu in @myglobaldesi for #AnandoBrahma… https://t.co/AsGTziWxM0"
1045,"#Repost @DevsB (get_repost)
・・・
#TaapseePannu in @labelnityabajaj jacket for promotions of… https://t.co/g3H4Fd6ggK"
1046,"#Repost @DevsB (get_repost)
・・・
#TaapseePannu in @aharinwebshop ❣️ #DevkiBStyles https://t.co/Fc12Mx6NtY"
1047,"#Repost @DevsB (get_repost)
・・・
08.14.17 #TaapseePannu in @Archana_Kochhar (@media_praxis ) for… https://t.co/baOrkjY1fK"
1048,"#Repost @DevsB (get_repost)
・・・
#TaapseePannu in @amybillimoria ❣️ #DevkiBStyles https://t.co/l1Tj2RIRaM"
1049,"#Repost @DevsB (get_repost)
・・・
#TaapseePannu in officialeshasethithirani ❣️ #DevkiBStyles https://t.co/cuWh9chOPg"
1050,"#Repost @DevsB (get_repost)
・・・
#TaapseePannu in birdwalkofficial dress urbanoutfitters booties… https://t.co/X5oKXxrhIr"
1051,"#Repost @DevsB (get_repost)
・・・
08.09.17 #TaapseePannu in @avarofiglio top and olbees.official… https://t.co/ZpJUYiIEDL"
1052,"#Repost @DevsB (get_repost)
・・・
#TaapseePannu in birdwalkofficial for Health and Nutrition… https://t.co/BfOscWWOYD"
1053,@shilu_singh If it's a hit let's aim at remaking it :)
1054,#AnandoBrahma https://t.co/LZ0hU8HQtR
1055,"RT @HydTimes: .@taapsee is coming back to #Tollywood with a quirky film, #AnandoBrahma, and we cannot wait for it!
https://t.co/KCxWi5eurF"
1056,"#PictureSaysItAll 
#18AugustRelease
#NextFriday
#AnandoBrahma 
#3daystogo https://t.co/HWXsHS12yb"
1057,Let's not limit the resolution to New Years when it's our Independence Day which needs one. Take up a cause for #India #HappyIndependenceDay
1058,I am  Rallying for Rivers to save India’s lifelines. So I am now going to give a missed call at 80009-80009. So sho… https://t.co/X59yvXam92
1059,"RT @Panasonic_mob: .@taapsee with the all new Eluga A3 Pro
Unlock. Call. Chat. Play. Click. Capture. Upload. Share.
#SoMuchToDo
https://t.c…"
1060,Waiting to see you Judwaas at the #Judwaa2 trailer launch! #HuntForJudwaas @Varun_dvn @Asli_Jacqueline… https://t.co/BDNEFTj8y4
1061,@WardaNadiadwala On it immediately to make it happen 😘
1062,"Happiness is..... getting to see you all excited about #NaamShabanaOnANDPictures 
Keep the love n response pouring in 😁😁😁😁"
1063,"RT @IIFA: Redefining style with alluring smile, @taapsee looking gorgeous as always at #IIFA2017! https://t.co/k1tovUDNlp"
1064,"RT @thevirdas: Question. If Women, LGBT, Artists, Journos, Minorities and Children don't have it....exactly Who is celebrating independence…"
1065,"Thankq for the love everyone ❤️
I am excited to see the movie too.... again n again 😁 #NaamShabanaonANDPictures https://t.co/oT267tXnOC"
1066,"Annnnd guess what it is.... ??? 
#throwback #Oslo #Norway #tapctravels https://t.co/g3vsyDSIJC"
1067,Annnnd guess what it is.... ??? #throwback #Oslo #Norway #tapctravels https://t.co/g3vsyEak8c
1068,"Live on Gemini Music 😁
Shoot your questions there!"
1069,"✈️ Hyderabad 
#AnandoBrahma 
6 days to go
Some of the many firsts in some special way :) 
#18August2017 https://t.co/U6zm2fSqzp"
1070,RT @idlebrainjeevi: #AnandoBrahma is the 1st Indian horror comedy to release in 85 Theaters in USA. Theaters list here - https://t.co/TJHmk…
1071,"RT @ZeeCinemaME: She is coming to protect our country with team baby, don't forget to watch her story #NaamShabana tonight at 8 PM only on…"
1072,"RT @AndPicturesIN: Watch @taapsee as Agent Shabana Khan in the Independence Week Special, #NaamShabanaOnANDPictures on 13th August at 8 PM.…"
1073,"A special promo song from my very special movie. #AnandoBrahma #NextRelease #18August2017 
https://t.co/IH73FF0hvb"
1074,Happy Birthday to ever smiling Leo(ness) @Asli_Jacqueline think we should spend more time clicking pictures 2gether… https://t.co/fHll6oP6zs
1075,Awaiting you Judwaas! See you at the #Judwaa2 trailer launch! #HuntForJudwaas @Varun_dvn @Asli_Jacqueline… https://t.co/9zR8BCvfsd
1076,Hahahaha. I can't wait to add a few more to this survey 😁 https://t.co/mxjzKfxWhw
1077,@jackkybhagnani @Varun_dvn Now u know what u gonna wear for this screening 😁 #Judwaa2
1078,"Yesss being healthy and fit can do wonders that going under the knife can't! 
August 2017 issue… https://t.co/YBLoM2tdWI"
1079,RT @RajivMakhni: (Let's do this all over again as I tagged the wrong Tapsee 😐)With the refreshingly different @taapsee Full interview soon.…
1080,"RT @AndPicturesIN: Watch @taapsee &amp; @BajpayeeManoj protect us from the shadows in the Independence Week Special #NaamShabanaonANDPictures,…"
1081,"#PanasonicSmartPhones #SoMuchToDo 
New beginnings. https://t.co/BLJGQse1qk"
1082,"#PanasonicSmartPhones #SoMuchToDo 
New beginnings. https://t.co/GkXzF2ZgFg"
1083,When u r almost about to change the best line you came up with.... hahaha. The SPINE says Thankq! https://t.co/hHtbmUEaSz
1084,#MorningMotivation 😂😂😂 #ToBeNice #JustLikeThat https://t.co/YXoPj594r8
1085,#HuntForJudwaas Send your entry now &amp; join the fun! @Varun_dvn @Asli_Jacqueline @NGEMovies @foxstarhindi #Judwaa2 https://t.co/iFTBs0rHFe
1086,Watch it with me 😁😁😁 from a patriot to a spy. 13th August 8pm https://t.co/9ghyVaj6Gw
1087,"RT @ZeeCinemaME: Team #Baby is coming to assist #Shabana for the sake of National Security.
Don't miss the premiere of #NaamShabana on 11th…"
1088,RT @IIFA: The immensely talented @taapsee shines in black on the Green Carpet at #IIFA2017! https://t.co/aLR2JHXEbT
1089,"RT @InsideRam1: మంచు లక్ష్మి, తాప్సీ మంచి స్నేహితులు.
#HappyFriendshipDay @LakshmiManchu @taapsee https://t.co/6zf4gJkub0"
1090,Sometimes things can get quite complicated #throwback #Oslo #Norway #tapctravels https://t.co/AHAtKDlIli
1091,"Time to give the order not take order... #AnandoBrahma
https://t.co/yUNvqKzA40"
1092,Wishes to one fierce Leo from another .... @KajolAtUN may your energy stay contagious for ever n ever :) Happy Birthday!
1093,Happy birthday to the one with the sweetest smile around @geneliad wish u health and happiness 💝
1094,@arya_offl Jammy were u sleeping since past 3 days or what??? How can someone be 3 days late in wishing!!!
1095,@T2_Online Hahahaha. We shall discuss that over a cup of tea/coffee soon in the same balcony I saw there in the picture :)
1096,RT @devireddyshashi: 2 more weeks for our #70mmAB #ANANDOBRAHMA @taapsee @MahiVraghav @Vijay70mm - US premiers with 85+ Screens 👍 https://t…
1097,"RT @PlanC_Studios: In her quest to solve her friend Jai’s murder mystery,Shabana makes a deal and evolves herself from a regular girl to a…"
1098,"#Repost @neenaharidas (get_repost)
・・・
Taapsee Pannu, our covergirl speaks from heart about her… https://t.co/epnQIfTGF7"
